"trawl_date","trawl_location","lake_code","process_date","processor","start_time","end_time","start_time.sas","end_time.sas","start_time.dat","end_time.dat","duration_mi","depth_m","trawl_number","sample_type","species_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","invalid_start_time","fish_scientific_genus","fish_scientific_species","lake_name","lake_latitude","lake_longitude"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",29,0.2,NA,NA,29,20,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_20_0.2_29",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",30,0.27,NA,NA,29,21,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_21_0.27_30",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",36,0.45,NA,NA,29,22,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_22_0.45_36",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",33,0.37,NA,NA,29,23,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_23_0.37_33",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",38,0.6,NA,NA,29,24,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_24_0.6_38",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",29,0.25,NA,NA,29,25,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_25_0.25_29",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",32,0.3,NA,NA,29,26,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_26_0.3_32",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",32,0.29,NA,NA,29,27,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_27_0.29_32",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",30,0.24,NA,NA,29,28,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_28_0.24_30",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",29,0.18,NA,NA,29,29,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_29_0.18_29",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",35,0.45,NA,NA,29,2,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_2_0.45_35",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",38,0.58,NA,NA,29,3,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_3_0.58_38",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",31,0.31,NA,NA,29,4,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_4_0.31_31",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",32,0.32,NA,NA,29,5,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_5_0.32_32",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",39,0.64,NA,NA,29,6,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_6_0.64_39",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",37,0.51,NA,NA,29,7,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_7_0.51_37",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",34,0.37,NA,NA,29,8,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_8_0.37_34",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","22:35:00","22:55:00",NA,NA,NA,NA,"20",0,2,NA,99,NA,"",32,0.31,NA,NA,29,9,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_2_0","1983-05-06_8_2_0_99_9_0.31_32",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","23:45:00","00:00:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",24,0.12,NA,NA,7,1,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_3_0","1983-05-06_8_3_0_99_1_0.12_24",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","23:45:00","00:00:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",32,0.33,NA,NA,7,2,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_3_0","1983-05-06_8_3_0_99_2_0.33_32",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","23:45:00","00:00:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",35,0.43,NA,NA,7,3,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_3_0","1983-05-06_8_3_0_99_3_0.43_35",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","23:45:00","00:00:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",33,0.35,NA,NA,7,4,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_3_0","1983-05-06_8_3_0_99_4_0.35_33",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","23:45:00","00:00:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",34,0.37,NA,NA,7,5,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_3_0","1983-05-06_8_3_0_99_5_0.37_34",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","23:45:00","00:00:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",30,0.25,NA,NA,7,6,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_3_0","1983-05-06_8_3_0_99_6_0.25_30",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-05-06",NA,8,NA,"99","23:45:00","00:00:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",34,0.37,NA,NA,7,7,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-05-06_8_3_0","1983-05-06_8_3_0_99_7_0.37_34",5,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Long Lake","51 deg 15 min","127 deg 10 min"
"1983-07-22",NA,21,NA,"99","22:20:00","22:40:00",NA,NA,NA,NA,"20",45,4,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-07-22_21_4_45","1983-07-22_21_4_45_99_NA_NA_NA",7,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Nimpkish Lake","50 deg 25 min","125 deg 40 min"
"1983-07-24",NA,6,NA,"99","23:36:00","23:51:00",NA,NA,NA,NA,"15",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-07-24_6_1_0","1983-07-24_6_1_0_99_NA_NA_NA",7,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Hobiton Lake","48 deg 45 min","124 deg 49 min"
"1983-07-25",NA,6,NA,"99","01:07:00","01:17:00",NA,NA,NA,NA,"10",30,5,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-07-25_6_5_30","1983-07-25_6_5_30_99_NA_NA_NA",7,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Hobiton Lake","48 deg 45 min","124 deg 49 min"
"1983-07-26",NA,3,NA,"99","00:03:00","00:13:00",NA,NA,NA,NA,"10",0,4,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-07-26_3_4_0","1983-07-26_3_4_0_99_NA_NA_NA",7,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Henderson Lake","49 deg 05 min","125 deg 02 min"
"1983-08-23",NA,110,NA,"99","22:45:00","22:55:00",NA,NA,NA,NA,"10",7,3,NA,99,NA,"",97,11.62,NA,NA,1,1,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-08-23_110_3_7","1983-08-23_110_3_7_99_1_11.62_97",8,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Port John Lake","52 deg 07 min","127 deg 49 min"
"1983-08-23",NA,2,NA,"99","22:33:00","22:48:00",NA,NA,NA,NA,"15",0,2,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-08-23_2_2_0","1983-08-23_2_2_0_99_NA_NA_NA",8,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Sproat Lake","49 deg 14 min","125 deg 06 min"
"1983-08-23",NA,2,NA,"99","22:58:00","23:12:00",NA,NA,NA,NA,"14",11,3,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-08-23_2_3_11","1983-08-23_2_3_11_99_NA_NA_NA",8,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Sproat Lake","49 deg 14 min","125 deg 06 min"
"1983-08-29",NA,27,NA,"99","22:28:00","22:48:00",NA,NA,NA,NA,"20",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-08-29_27_1_0","1983-08-29_27_1_0_99_NA_NA_NA",8,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Awun Lake","53 deg 36 min","132 deg 35 min"
"1983-09-01",NA,26,NA,"99","00:12:00","00:32:00",NA,NA,NA,NA,"20",0,1,NA,99,NA,"",49,0.83,NA,NA,1,1,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-01_26_1_0","1983-09-01_26_1_0_99_1_0.83_49",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Ian Lake","53 deg 45 min","132 deg 35 min"
"1983-09-01",NA,26,NA,"99","01:08:00","01:28:00",NA,NA,NA,NA,"20",24,3,NA,99,NA,"",17,0.05,NA,NA,1,1,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-01_26_3_24","1983-09-01_26_3_24_99_1_0.05_17",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Ian Lake","53 deg 45 min","132 deg 35 min"
"1983-09-01",NA,44,NA,"99","23:50:00","00:00:00",NA,NA,NA,NA,"10",0,3,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-01_44_3_0","1983-09-01_44_3_0_99_NA_NA_NA",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Muriel Lake","49 deg 08 min","125 deg 36 min"
"1983-09-02",NA,25,NA,"99","22:23:00","22:43:00",NA,NA,NA,NA,"20",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-02_25_1_0","1983-09-02_25_1_0_99_NA_NA_NA",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Eden Lake","53 deg 51 min","132 deg 43 min"
"1983-09-02",NA,25,NA,"99","23:54:00","00:09:00",NA,NA,NA,NA,"15",30,4,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-02_25_4_30","1983-09-02_25_4_30_99_NA_NA_NA",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Eden Lake","53 deg 51 min","132 deg 43 min"
"1983-09-14",NA,40,NA,"99","21:29:00","21:39:00",NA,NA,NA,NA,"10",32,1,NA,99,NA,"",43,0.86,NA,NA,1,1,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-14_40_1_32","1983-09-14_40_1_32_99_1_0.86_43",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min"
"1983-09-15",NA,3,NA,"99","00:02:00","00:17:00",NA,NA,NA,NA,"15",0,5,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-15_3_5_0","1983-09-15_3_5_0_99_NA_NA_NA",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Henderson Lake","49 deg 05 min","125 deg 02 min"
"1983-09-15",NA,6,NA,"99","21:25:00","21:40:00",NA,NA,NA,NA,"15",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-09-15_6_1_0","1983-09-15_6_1_0_99_NA_NA_NA",9,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Hobiton Lake","48 deg 45 min","124 deg 49 min"
"1983-10-05",NA,40,NA,"99","20:12:00","20:22:00",NA,NA,NA,NA,"10",0,1,NA,99,NA,"",80,6.46,NA,NA,1,1,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-10-05_40_1_0","1983-10-05_40_1_0_99_1_6.46_80",10,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min"
"1983-10-05",NA,40,NA,"99","21:14:00","21:24:00",NA,NA,NA,NA,"10",10,3,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-10-05_40_3_10","1983-10-05_40_3_10_99_NA_NA_NA",10,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min"
"1983-10-31",NA,6,NA,"99","20:53:00","21:08:00",NA,NA,NA,NA,"15",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-10-31_6_1_0","1983-10-31_6_1_0_99_NA_NA_NA",10,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Hobiton Lake","48 deg 45 min","124 deg 49 min"
"1983-11-01",NA,107,NA,"99","20:07:00","20:27:00",NA,NA,NA,NA,"20",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-11-01_107_1_0","1983-11-01_107_1_0_99_NA_NA_NA",11,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"1983-11-01",NA,107,NA,"99","20:34:00","20:49:00",NA,NA,NA,NA,"15",4,2,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-11-01_107_2_4","1983-11-01_107_2_4_99_NA_NA_NA",11,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"1983-11-04",NA,44,NA,"99","20:03:00","20:13:00",NA,NA,NA,NA,"10",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-11-04_44_1_0","1983-11-04_44_1_0_99_NA_NA_NA",11,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Muriel Lake","49 deg 08 min","125 deg 36 min"
"1983-11-07",NA,108,NA,"99","19:15:00","19:25:00",NA,NA,NA,NA,"10",0,1,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-11-07_108_1_0","1983-11-07_108_1_0_99_NA_NA_NA",11,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Jansen Lake","50 deg 06 min","127 deg 17 min"
"1983-11-07",NA,108,NA,"99","20:03:00","20:13:00",NA,NA,NA,NA,"10",15,4,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-11-07_108_4_15","1983-11-07_108_4_15_99_NA_NA_NA",11,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Jansen Lake","50 deg 06 min","127 deg 17 min"
"1983-11-07",NA,3,NA,"99","19:36:00","19:51:00",NA,NA,NA,NA,"15",0,3,NA,99,NA,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,"Defaulted","trawl83.sas7bdat",NA,"1983-11-07_3_3_0","1983-11-07_3_3_0_99_NA_NA_NA",11,1983,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,NA,"Henderson Lake","49 deg 05 min","125 deg 02 min"
"1996-07-24","SCALE BOOK",2,"1997-05-01","41",NA,NA,"00:42:00",NA,"00:42:00",NA,"15",14,6,"2*2*7.5 NET",32,NA,"",160,47.98,"std weight = weight/1.115100",43.03,1,1,11,"Formalin/5weeks","2",1,"1","A",NA,NA,NA,"trawl96.sas7bdat, TRAWL96.dat",17843,"1996-07-24_2_6_14","1996-07-24_2_6_14_32_1_47.98_160",7,1996,"",NA,"0 0% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Valid",NA,NA,"Sproat Lake","49 deg 14 min","125 deg 06 min"
